@relation InstanceResultListener

@attribute Key_Dataset {heart}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.trees.ADTree,weka.classifiers.trees.RandomForest,weka.classifiers.meta.Bagging,weka.classifiers.trees.DecisionStump}
@attribute Key_Scheme_options {'-B 10 -E -3','-B 50 -E -3','-B 100 -E -3','-I 100 -K 0 -S 1','-I 500 -K 0 -S 1','-I 1000 -K 0 -S 1','-I 100 -K 1 -S 1','-I 100 -K 2 -S 1','-I 100 -K 4 -S 1','-P 100 -S 1 -I 10 -W weka.classifiers.trees.ADTree -- -B 10 -E -3','-P 100 -S 1 -I 50 -W weka.classifiers.trees.ADTree -- -B 10 -E -3','-P 100 -S 1 -I 100 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',''}
@attribute Key_Scheme_version_ID {-1532264837167690683,-2260823972777004705,-5178288489778728847,1618384535950391}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Area_under_ROC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Summary string
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumPredictionLeaves numeric
@attribute measureNodesExpanded numeric
@attribute measureExamplesProcessed numeric
@attribute measureOutOfBagError numeric

@data
heart,5,2,weka.classifiers.trees.ADTree,'-B 10 -E -3',-1532264837167690683,20150617.1109,267,30,24,6,0,80,20,0,0.598214,0.333394,0.428042,67.027695,85.793649,29.906577,24.545686,5.360891,0.996886,0.81819,0.178696,10.85232,0.361744,1090.028833,0.8125,13,0.214286,3,0.785714,11,0.1875,3,0.8125,0.8125,0.8125,0.790179,0.8,0.201786,0.798214,0.2,0.8,0.8,0.8,0.790179,0.009,0,0.008782,0.000026,4635,40040,6623,?,31,21,14,98,11928,?
heart,5,3,weka.classifiers.trees.ADTree,'-B 10 -E -3',-1532264837167690683,20150617.1109,267,30,23,7,0,76.666667,23.333333,0,0.537445,0.286694,0.367013,57.638738,73.561393,29.906577,18.26036,11.646218,0.996886,0.608679,0.388207,13.671069,0.455702,1373.149666,0.6875,11,0.142857,2,0.857143,12,0.3125,5,0.846154,0.6875,0.758621,0.892857,0.766667,0.222024,0.777976,0.233333,0.780694,0.766667,0.765888,0.892857,0.009,0,0.009101,0.000026,4631,40040,6623,?,31,21,16,95,12648,?
heart,5,4,weka.classifiers.trees.ADTree,'-B 10 -E -3',-1532264837167690683,20150617.1109,267,30,26,4,0,86.666667,13.333333,0,0.736842,0.216961,0.291947,43.619255,58.515688,29.906577,12.564726,17.341852,0.996886,0.418824,0.578062,18.007731,0.600258,1808.732727,0.75,12,0,0,1,14,0.25,4,1,0.75,0.857143,0.96875,0.866667,0.116667,0.883333,0.133333,0.896296,0.866667,0.865476,0.96875,0.009,0,0.008999,0.000025,4635,40040,6623,?,31,21,14,97,12624,?
heart,5,5,weka.classifiers.trees.ADTree,'-B 10 -E -3',-1532264837167690683,20150617.1109,267,30,23,7,0,76.666667,23.333333,0,0.529148,0.279812,0.361474,56.255177,72.451242,29.906577,17.234679,12.671899,0.996886,0.574489,0.422397,13.839394,0.461313,1390.056597,0.8125,13,0.285714,4,0.714286,10,0.1875,3,0.764706,0.8125,0.787879,0.892857,0.766667,0.239881,0.760119,0.233333,0.766817,0.766667,0.765881,0.892857,0.014,0,0.011809,0.000031,4633,40040,6623,?,31,21,15,97,12671,?
heart,5,6,weka.classifiers.trees.ADTree,'-B 10 -E -3',-1532264837167690683,20150617.1109,267,30,24,6,0,80,20,0,0.594595,0.324267,0.427757,65.192632,85.736488,29.906577,25.639964,4.266613,0.996886,0.854665,0.14222,11.41431,0.380477,1146.476298,0.875,14,0.285714,4,0.714286,10,0.125,2,0.777778,0.875,0.823529,0.774554,0.8,0.210714,0.789286,0.2,0.803704,0.8,0.79819,0.774554,0.009,0,0.009275,0.000026,4633,40040,6623,?,31,21,15,99,12849,?
heart,5,7,weka.classifiers.trees.ADTree,'-B 10 -E -3',-1532264837167690683,20150617.1109,267,30,25,5,0,83.333333,16.666667,0,0.666667,0.317981,0.368089,63.928927,73.777108,29.906577,19.125115,10.781462,0.996886,0.637504,0.359382,12.206023,0.406867,1225.997509,0.8125,13,0.142857,2,0.857143,12,0.1875,3,0.866667,0.8125,0.83871,0.90625,0.833333,0.16369,0.83631,0.166667,0.835556,0.833333,0.833519,0.90625,0.009,0,0.008253,0.000024,4637,40040,6623,?,31,21,13,93,11620,?
heart,5,8,weka.classifiers.trees.ADTree,'-B 10 -E -3',-1532264837167690683,20150617.1109,268,29,24,5,0,82.758621,17.241379,0,0.64891,0.323451,0.398612,65.18979,80.11744,28.793911,20.333068,8.460843,0.992893,0.70114,0.291753,11.06326,0.381492,1110.726315,0.875,14,0.230769,3,0.769231,10,0.125,2,0.823529,0.875,0.848485,0.841346,0.827586,0.183355,0.816645,0.172414,0.827924,0.827586,0.82675,0.841346,0.009,0,0.008485,0.000022,4631,40181,6482,?,31,21,16,98,12037,?
heart,5,9,weka.classifiers.trees.ADTree,'-B 10 -E -3',-1532264837167690683,20150617.1109,268,29,23,6,0,79.310345,20.689655,0,0.581731,0.290972,0.386224,58.643873,77.627632,28.793911,18.969158,9.824753,0.992893,0.654109,0.338785,12.784474,0.440844,1283.532275,0.8125,13,0.230769,3,0.769231,10,0.1875,3,0.8125,0.8125,0.8125,0.887019,0.793103,0.211373,0.788627,0.206897,0.793103,0.793103,0.793103,0.887019,0.009,0,0.009077,0.000025,4633,40181,6482,?,31,21,15,91,12642,?
heart,5,10,weka.classifiers.trees.ADTree,'-B 10 -E -3',-1532264837167690683,20150617.1109,268,29,22,7,0,75.862069,24.137931,0,0.515513,0.312409,0.36793,62.96432,73.95071,28.793911,17.859624,10.934287,0.992893,0.615849,0.377044,11.767091,0.405762,1181.389345,0.75,12,0.230769,3,0.769231,10,0.25,4,0.8,0.75,0.774194,0.899038,0.758621,0.23939,0.76061,0.241379,0.761576,0.758621,0.759197,0.899038,0.009,0,0.009037,0.000023,4631,40181,6482,?,31,21,16,93,12610,?
heart,6,1,weka.classifiers.trees.ADTree,'-B 10 -E -3',-1532264837167690683,20150617.1109,267,30,26,4,0,86.666667,13.333333,0,0.732143,0.278434,0.347235,55.978081,69.597388,29.906577,17.281603,12.624974,0.996886,0.576053,0.420832,14.422548,0.480752,1448.629789,0.875,14,0.142857,2,0.857143,12,0.125,2,0.875,0.875,0.875,0.935268,0.866667,0.134524,0.865476,0.133333,0.866667,0.866667,0.866667,0.935268,0.009,0,0.00956,0.000028,4633,40040,6623,?,31,21,15,97,12633,?
heart,6,2,weka.classifiers.trees.ADTree,'-B 10 -E -3',-1532264837167690683,20150617.1109,267,30,25,5,0,83.333333,16.666667,0,0.657534,0.290963,0.370588,58.49705,74.278016,29.906577,19.192673,10.713904,0.996886,0.639756,0.35713,13.468305,0.448943,1352.783672,1,16,0.357143,5,0.642857,9,0,0,0.761905,1,0.864865,0.868304,0.833333,0.190476,0.809524,0.166667,0.873016,0.833333,0.826479,0.868304,0.008,0,0.008365,0.000023,4635,40040,6623,?,31,21,14,97,11760,?
heart,6,3,weka.classifiers.trees.ADTree,'-B 10 -E -3',-1532264837167690683,20150617.1109,267,30,24,6,0,80,20,0,0.598214,0.317945,0.396771,63.921745,79.525975,29.906577,21.141395,8.765182,0.996886,0.704713,0.292173,11.78611,0.39287,1183.820654,0.8125,13,0.214286,3,0.785714,11,0.1875,3,0.8125,0.8125,0.8125,0.854911,0.8,0.201786,0.798214,0.2,0.8,0.8,0.8,0.854911,0.013,0,0.012559,0.000031,4631,40040,6623,?,31,21,16,96,12647,?
heart,6,4,weka.classifiers.trees.ADTree,'-B 10 -E -3',-1532264837167690683,20150617.1109,267,30,23,7,0,76.666667,23.333333,0,0.529148,0.318604,0.393276,64.05415,78.82533,29.906577,20.570362,9.336215,0.996886,0.685679,0.311207,11.745092,0.391503,1179.700674,0.8125,13,0.285714,4,0.714286,10,0.1875,3,0.764706,0.8125,0.787879,0.834821,0.766667,0.239881,0.760119,0.233333,0.766817,0.766667,0.765881,0.834821,0.01,0,0.00921,0.000023,4631,40040,6623,?,31,21,16,97,12703,?
heart,6,5,weka.classifiers.trees.ADTree,'-B 10 -E -3',-1532264837167690683,20150617.1109,267,30,29,1,0,96.666667,3.333333,0,0.932735,0.177767,0.23917,35.739397,47.937615,29.906577,9.620741,20.285836,0.996886,0.320691,0.676195,20.565791,0.685526,2065.669462,1,16,0.071429,1,0.928571,13,0,0,0.941176,1,0.969697,0.986607,0.966667,0.038095,0.961905,0.033333,0.968627,0.966667,0.966554,0.986607,0.009,0,0.008642,0.000023,4633,40040,6623,?,31,21,15,98,12263,?
heart,6,6,weka.classifiers.trees.ADTree,'-B 10 -E -3',-1532264837167690683,20150617.1109,267,30,23,7,0,76.666667,23.333333,0,0.529148,0.293873,0.373987,59.082104,74.95923,29.906577,18.31857,11.588007,0.996886,0.610619,0.386267,12.965578,0.432186,1302.288752,0.8125,13,0.285714,4,0.714286,10,0.1875,3,0.764706,0.8125,0.787879,0.866071,0.766667,0.239881,0.760119,0.233333,0.766817,0.766667,0.765881,0.866071,0.009,0,0.00872,0.000024,4633,40040,6623,?,31,21,15,89,12333,?
heart,6,7,weka.classifiers.trees.ADTree,'-B 10 -E -3',-1532264837167690683,20150617.1109,267,30,26,4,0,86.666667,13.333333,0,0.734513,0.289337,0.373954,58.170184,74.952685,29.906577,19.140571,10.766006,0.996886,0.638019,0.358867,13.697068,0.456569,1375.761058,0.8125,13,0.071429,1,0.928571,13,0.1875,3,0.928571,0.8125,0.866667,0.886161,0.866667,0.125595,0.874405,0.133333,0.874405,0.866667,0.866667,0.886161,0.009,0,0.00915,0.000038,4633,40040,6623,?,31,21,15,91,12469,?
heart,6,8,weka.classifiers.trees.ADTree,'-B 10 -E -3',-1532264837167690683,20150617.1109,268,29,24,5,0,82.758621,17.241379,0,0.64891,0.282064,0.374806,56.848325,75.332697,28.793911,18.295719,10.498192,0.992893,0.630887,0.362007,13.463877,0.464272,1351.742774,0.875,14,0.230769,3,0.769231,10,0.125,2,0.823529,0.875,0.848485,0.872596,0.827586,0.183355,0.816645,0.172414,0.827924,0.827586,0.82675,0.872596,0.011,0,0.011502,0.000027,4633,40181,6482,?,31,21,15,98,11914,?
heart,6,9,weka.classifiers.trees.ADTree,'-B 10 -E -3',-1532264837167690683,20150617.1109,268,29,24,5,0,82.758621,17.241379,0,0.658824,0.257331,0.340493,51.863716,68.43614,28.793911,15.039546,13.754365,0.992893,0.518605,0.474288,14.6765,0.506086,1473.487472,0.75,12,0.076923,1,0.923077,12,0.25,4,0.923077,0.75,0.827586,0.927885,0.827586,0.154509,0.845491,0.172414,0.845491,0.827586,0.827586,0.927885,0.009,0,0.009048,0.000023,4633,40181,6482,?,31,21,15,97,12688,?
heart,6,10,weka.classifiers.trees.ADTree,'-B 10 -E -3',-1532264837167690683,20150617.1109,268,29,23,6,0,79.310345,20.689655,0,0.57561,0.32565,0.388562,65.632946,78.097609,28.793911,19.258821,9.53509,0.992893,0.664097,0.328796,10.863232,0.374594,1090.643972,0.875,14,0.307692,4,0.692308,9,0.125,2,0.777778,0.875,0.823529,0.848558,0.793103,0.225796,0.774204,0.206897,0.79589,0.793103,0.790568,0.848558,0.012,0,0.012267,0.000035,4633,40181,6482,?,31,21,15,98,12671,?
heart,7,1,weka.classifiers.trees.ADTree,'-B 10 -E -3',-1532264837167690683,20150617.1109,267,30,23,7,0,76.666667,23.333333,0,0.524887,0.298552,0.369709,60.022816,74.10175,29.906577,17.946527,11.96005,0.996886,0.598218,0.398668,12.733101,0.424437,1278.938283,0.875,14,0.357143,5,0.642857,9,0.125,2,0.736842,0.875,0.8,0.897321,0.766667,0.24881,0.75119,0.233333,0.774801,0.766667,0.762667,0.897321,0.009,0,0.00928,0.000026,4633,40040,6623,?,31,21,15,91,12258,?
heart,7,2,weka.classifiers.trees.ADTree,'-B 10 -E -3',-1532264837167690683,20150617.1109,267,30,26,4,0,86.666667,13.333333,0,0.732143,0.265911,0.326167,53.46037,65.374599,29.906577,15.457683,14.448894,0.996886,0.515256,0.48163,15.340626,0.511354,1540.843406,0.875,14,0.142857,2,0.857143,12,0.125,2,0.875,0.875,0.875,0.941964,0.866667,0.134524,0.865476,0.133333,0.866667,0.866667,0.866667,0.941964,0.011,0,0.009106,0.000028,4633,40040,6623,?,31,21,15,94,12351,?
heart,7,3,weka.classifiers.trees.ADTree,'-B 10 -E -3',-1532264837167690683,20150617.1109,267,30,24,6,0,80,20,0,0.594595,0.304277,0.387739,61.173825,77.715631,29.906577,19.702753,10.203824,0.996886,0.656758,0.340127,12.382913,0.412764,1243.764728,0.875,14,0.285714,4,0.714286,10,0.125,2,0.777778,0.875,0.823529,0.848214,0.8,0.210714,0.789286,0.2,0.803704,0.8,0.79819,0.848214,0.01,0,0.009347,0.000028,4635,40040,6623,?,31,21,14,92,12246,?
heart,7,4,weka.classifiers.trees.ADTree,'-B 10 -E -3',-1532264837167690683,20150617.1109,267,30,26,4,0,86.666667,13.333333,0,0.72973,0.254392,0.341578,51.144512,68.463374,29.906577,15.871704,14.034873,0.996886,0.529057,0.467829,15.564353,0.518812,1563.314957,0.9375,15,0.214286,3,0.785714,11,0.0625,1,0.833333,0.9375,0.882353,0.912946,0.866667,0.143452,0.856548,0.133333,0.872222,0.866667,0.86546,0.912946,0.009,0,0.008653,0.000024,4635,40040,6623,?,31,21,14,92,12296,?
heart,7,5,weka.classifiers.trees.ADTree,'-B 10 -E -3',-1532264837167690683,20150617.1109,267,30,26,4,0,86.666667,13.333333,0,0.732143,0.311488,0.356439,62.623579,71.442184,29.906577,17.714767,12.19181,0.996886,0.590492,0.406394,12.506897,0.416897,1256.217953,0.875,14,0.142857,2,0.857143,12,0.125,2,0.875,0.875,0.875,0.944196,0.866667,0.134524,0.865476,0.133333,0.866667,0.866667,0.866667,0.944196,0.009,0,0.008947,0.000024,4631,40040,6623,?,31,21,16,94,12533,?
heart,7,6,weka.classifiers.trees.ADTree,'-B 10 -E -3',-1532264837167690683,20150617.1109,267,30,25,5,0,83.333333,16.666667,0,0.672489,0.256543,0.344843,51.576934,69.117787,29.906577,16.682772,13.223805,0.996886,0.556092,0.440794,15.626525,0.520884,1569.559658,0.6875,11,0,0,1,14,0.3125,5,1,0.6875,0.814815,0.935268,0.833333,0.145833,0.854167,0.166667,0.877193,0.833333,0.830527,0.935268,0.01,0,0.009334,0.000026,4633,40040,6623,?,31,21,15,95,12824,?
heart,7,7,weka.classifiers.trees.ADTree,'-B 10 -E -3',-1532264837167690683,20150617.1109,267,30,20,10,0,66.666667,33.333333,0,0.342105,0.365088,0.476293,73.399615,95.464701,29.906577,27.908278,1.9983,0.996886,0.930276,0.06661,8.235742,0.274525,827.214524,0.5625,9,0.214286,3,0.785714,11,0.4375,7,0.75,0.5625,0.642857,0.758929,0.666667,0.318452,0.681548,0.333333,0.685185,0.666667,0.66369,0.758929,0.01,0,0.009483,0.000025,4635,40040,6623,?,31,21,14,99,12873,?
heart,7,8,weka.classifiers.trees.ADTree,'-B 10 -E -3',-1532264837167690683,20150617.1109,268,29,22,7,0,75.862069,24.137931,0,0.515513,0.305778,0.404165,61.627915,81.233678,28.793911,21.771636,7.022275,0.992893,0.750746,0.242147,11.787863,0.406478,1183.474775,0.75,12,0.230769,3,0.769231,10,0.25,4,0.8,0.75,0.774194,0.829327,0.758621,0.23939,0.76061,0.241379,0.761576,0.758621,0.759197,0.829327,0.009,0,0.008431,0.000026,4635,40181,6482,?,31,21,14,97,11735,?
heart,7,9,weka.classifiers.trees.ADTree,'-B 10 -E -3',-1532264837167690683,20150617.1109,268,29,25,4,0,86.206897,13.793103,0,0.717073,0.259197,0.329243,52.239705,66.17495,28.793911,14.81417,13.979742,0.992893,0.510833,0.48206,14.914985,0.51431,1497.430732,0.9375,15,0.230769,3,0.769231,10,0.0625,1,0.833333,0.9375,0.882353,0.9375,0.862069,0.155338,0.844662,0.137931,0.867294,0.862069,0.860379,0.9375,0.009,0,0.00894,0.000026,4633,40181,6482,?,31,21,15,90,12157,?
heart,7,10,weka.classifiers.trees.ADTree,'-B 10 -E -3',-1532264837167690683,20150617.1109,268,29,22,7,0,75.862069,24.137931,0,0.501229,0.281861,0.37528,56.807409,75.427921,28.793911,17.792038,11.001873,0.992893,0.613519,0.379375,13.115575,0.452261,1316.774123,0.875,14,0.384615,5,0.615385,8,0.125,2,0.736842,0.875,0.8,0.899038,0.758621,0.268236,0.731764,0.241379,0.765154,0.758621,0.753223,0.899038,0.009,0,0.008757,0.000023,4633,40181,6482,?,31,21,15,89,12290,?
heart,8,1,weka.classifiers.trees.ADTree,'-B 10 -E -3',-1532264837167690683,20150617.1109,267,30,23,7,0,76.666667,23.333333,0,0.533333,0.26915,0.376847,54.111527,75.532451,29.906577,18.10101,11.805567,0.996886,0.603367,0.393519,14.330258,0.477675,1439.359993,0.75,12,0.214286,3,0.785714,11,0.25,4,0.8,0.75,0.774194,0.915179,0.766667,0.230952,0.769048,0.233333,0.768889,0.766667,0.766926,0.915179,0.009,0,0.008935,0.000026,4633,40040,6623,?,31,21,15,97,12109,?
heart,8,2,weka.classifiers.trees.ADTree,'-B 10 -E -3',-1532264837167690683,20150617.1109,267,30,26,4,0,86.666667,13.333333,0,0.734513,0.218651,0.277258,43.95895,55.57152,29.906577,12.048521,17.858056,0.996886,0.401617,0.595269,18.088668,0.602956,1816.862275,0.8125,13,0.071429,1,0.928571,13,0.1875,3,0.928571,0.8125,0.866667,0.986607,0.866667,0.125595,0.874405,0.133333,0.874405,0.866667,0.866667,0.986607,0.013,0,0.012613,0.00003,4633,40040,6623,?,31,21,15,96,12711,?
heart,8,3,weka.classifiers.trees.ADTree,'-B 10 -E -3',-1532264837167690683,20150617.1109,267,30,24,6,0,80,20,0,0.60177,0.274575,0.365089,55.202329,73.175794,29.906577,17.607762,12.298815,0.996886,0.586925,0.409961,14.222768,0.474092,1428.563433,0.75,12,0.142857,2,0.857143,12,0.25,4,0.857143,0.75,0.8,0.910714,0.8,0.192857,0.807143,0.2,0.807143,0.8,0.8,0.910714,0.01,0,0.009481,0.000026,4633,40040,6623,?,31,21,15,100,12770,?
heart,8,4,weka.classifiers.trees.ADTree,'-B 10 -E -3',-1532264837167690683,20150617.1109,267,30,23,7,0,76.666667,23.333333,0,0.520548,0.294794,0.400026,59.267214,80.178421,29.906577,21.99119,7.915387,0.996886,0.73304,0.263846,13.060327,0.435344,1311.805559,0.9375,15,0.428571,6,0.571429,8,0.0625,1,0.714286,0.9375,0.810811,0.823661,0.766667,0.257738,0.742262,0.233333,0.795767,0.766667,0.75707,0.823661,0.008,0.001,0.008854,0.000024,4635,40040,6623,?,31,21,14,97,12527,?
heart,8,5,weka.classifiers.trees.ADTree,'-B 10 -E -3',-1532264837167690683,20150617.1109,267,30,24,6,0,80,20,0,0.598214,0.304267,0.359118,61.171669,71.978997,29.906577,17.705906,12.200671,0.996886,0.590197,0.406689,12.785338,0.426178,1284.185059,0.8125,13,0.214286,3,0.785714,11,0.1875,3,0.8125,0.8125,0.8125,0.908482,0.8,0.201786,0.798214,0.2,0.8,0.8,0.8,0.908482,0.009,0,0.008879,0.000023,4635,40040,6623,?,31,21,14,96,12476,?
heart,8,6,weka.classifiers.trees.ADTree,'-B 10 -E -3',-1532264837167690683,20150617.1109,267,30,25,5,0,83.333333,16.666667,0,0.657534,0.278807,0.354412,56.053127,71.035822,29.906577,16.82265,13.083927,0.996886,0.560755,0.436131,14.118871,0.470629,1418.127883,1,16,0.357143,5,0.642857,9,0,0,0.761905,1,0.864865,0.899554,0.833333,0.190476,0.809524,0.166667,0.873016,0.833333,0.826479,0.899554,0.008,0,0.00861,0.000023,4633,40040,6623,?,31,21,15,88,12167,?
heart,8,7,weka.classifiers.trees.ADTree,'-B 10 -E -3',-1532264837167690683,20150617.1109,267,30,25,5,0,83.333333,16.666667,0,0.663677,0.287833,0.354475,57.867701,71.048345,29.906577,17.154364,12.752214,0.996886,0.571812,0.425074,13.72424,0.457475,1378.490301,0.875,14,0.214286,3,0.785714,11,0.125,2,0.823529,0.875,0.848485,0.899554,0.833333,0.172619,0.827381,0.166667,0.834087,0.833333,0.832772,0.899554,0.009,0,0.008987,0.000024,4631,40040,6623,?,31,21,16,95,12678,?
heart,8,8,weka.classifiers.trees.ADTree,'-B 10 -E -3',-1532264837167690683,20150617.1109,268,29,21,8,0,72.413793,27.586207,0,0.434146,0.291952,0.367218,58.841285,73.807543,28.793911,16.991099,11.802812,0.992893,0.5859,0.406994,12.462242,0.429732,1251.180964,0.8125,13,0.384615,5,0.615385,8,0.1875,3,0.722222,0.8125,0.764706,0.884615,0.724138,0.296253,0.703747,0.275862,0.724486,0.724138,0.720757,0.884615,0.009,0,0.008539,0.000024,4633,40181,6482,?,31,21,15,88,12159,?
heart,8,9,weka.classifiers.trees.ADTree,'-B 10 -E -3',-1532264837167690683,20150617.1109,268,29,23,6,0,79.310345,20.689655,0,0.587678,0.316636,0.379171,63.816257,76.210093,28.793911,18.753137,10.040774,0.992893,0.64666,0.346234,11.537806,0.397855,1158.369596,0.75,12,0.153846,2,0.846154,11,0.25,4,0.857143,0.75,0.8,0.877404,0.793103,0.19695,0.80305,0.206897,0.801642,0.793103,0.793596,0.877404,0.013,0,0.010825,0.000036,4631,40181,6482,?,31,21,16,93,12732,?
heart,8,10,weka.classifiers.trees.ADTree,'-B 10 -E -3',-1532264837167690683,20150617.1109,268,29,21,8,0,72.413793,27.586207,0,0.450237,0.349022,0.417067,70.343346,83.826726,28.793911,21.685173,7.108738,0.992893,0.747765,0.245129,9.277768,0.319923,931.466984,0.6875,11,0.230769,3,0.769231,10,0.3125,5,0.785714,0.6875,0.733333,0.841346,0.724138,0.267407,0.732593,0.275862,0.732348,0.724138,0.724795,0.841346,0.01,0.001,0.010458,0.000024,4631,40181,6482,?,31,21,16,95,12753,?
heart,9,1,weka.classifiers.trees.ADTree,'-B 10 -E -3',-1532264837167690683,20150617.1109,267,30,25,5,0,83.333333,16.666667,0,0.669604,0.233664,0.305907,46.97731,61.313907,29.906577,13.435877,16.4707,0.996886,0.447863,0.549023,16.890367,0.563012,1696.502432,0.75,12,0.071429,1,0.928571,13,0.25,4,0.923077,0.75,0.827586,0.96875,0.833333,0.154762,0.845238,0.166667,0.84917,0.833333,0.832777,0.96875,0.01,0,0.009734,0.00003,4635,40040,6623,?,31,21,14,98,12597,?
heart,9,2,weka.classifiers.trees.ADTree,'-B 10 -E -3',-1532264837167690683,20150617.1109,267,30,25,5,0,83.333333,16.666667,0,0.663677,0.28233,0.360452,56.761451,72.246433,29.906577,17.77451,12.132067,0.996886,0.592484,0.404402,14.104384,0.470146,1416.67277,0.875,14,0.214286,3,0.785714,11,0.125,2,0.823529,0.875,0.848485,0.899554,0.833333,0.172619,0.827381,0.166667,0.834087,0.833333,0.832772,0.899554,0.009,0,0.008985,0.000025,4633,40040,6623,?,31,21,15,94,12457,?
heart,9,3,weka.classifiers.trees.ADTree,'-B 10 -E -3',-1532264837167690683,20150617.1109,267,30,24,6,0,80,20,0,0.594595,0.285402,0.35228,57.379078,70.608568,29.906577,16.73924,13.167337,0.996886,0.557975,0.438911,13.654091,0.455136,1371.444364,0.875,14,0.285714,4,0.714286,10,0.125,2,0.777778,0.875,0.823529,0.924107,0.8,0.210714,0.789286,0.2,0.803704,0.8,0.79819,0.924107,0.009,0,0.008681,0.000026,4635,40040,6623,?,31,21,14,86,12121,?
heart,9,4,weka.classifiers.trees.ADTree,'-B 10 -E -3',-1532264837167690683,20150617.1109,267,30,24,6,0,80,20,0,0.60177,0.287684,0.383257,57.837772,76.817315,29.906577,19.591157,10.31542,0.996886,0.653039,0.343847,13.546121,0.451537,1360.599682,0.75,12,0.142857,2,0.857143,12,0.25,4,0.857143,0.75,0.8,0.879464,0.8,0.192857,0.807143,0.2,0.807143,0.8,0.8,0.879464,0.009,0,0.009204,0.000024,4631,40040,6623,?,31,21,16,97,12630,?
heart,9,5,weka.classifiers.trees.ADTree,'-B 10 -E -3',-1532264837167690683,20150617.1109,267,30,24,6,0,80,20,0,0.594595,0.302571,0.379131,60.830868,75.990325,29.906577,18.831773,11.074805,0.996886,0.627726,0.36916,12.593849,0.419795,1264.951555,0.875,14,0.285714,4,0.714286,10,0.125,2,0.777778,0.875,0.823529,0.886161,0.8,0.210714,0.789286,0.2,0.803704,0.8,0.79819,0.886161,0.008,0,0.008291,0.000024,4633,40040,6623,?,31,21,15,97,11733,?
heart,9,6,weka.classifiers.trees.ADTree,'-B 10 -E -3',-1532264837167690683,20150617.1109,267,30,26,4,0,86.666667,13.333333,0,0.732143,0.283124,0.356051,56.921051,71.364343,29.906577,17.596752,12.309825,0.996886,0.586558,0.410327,14.126965,0.470899,1418.940824,0.875,14,0.142857,2,0.857143,12,0.125,2,0.875,0.875,0.875,0.895089,0.866667,0.134524,0.865476,0.133333,0.866667,0.866667,0.866667,0.895089,0.009,0,0.008724,0.000023,4633,40040,6623,?,31,21,15,91,12408,?
heart,9,7,weka.classifiers.trees.ADTree,'-B 10 -E -3',-1532264837167690683,20150617.1109,267,30,26,4,0,86.666667,13.333333,0,0.72973,0.283733,0.367404,57.043547,73.639772,29.906577,17.608724,12.297853,0.996886,0.586957,0.409928,13.61428,0.453809,1367.445717,0.9375,15,0.214286,3,0.785714,11,0.0625,1,0.833333,0.9375,0.882353,0.899554,0.866667,0.143452,0.856548,0.133333,0.872222,0.866667,0.86546,0.899554,0.009,0,0.00884,0.000024,4633,40040,6623,?,31,21,15,96,12302,?
heart,9,8,weka.classifiers.trees.ADTree,'-B 10 -E -3',-1532264837167690683,20150617.1109,268,29,24,5,0,82.758621,17.241379,0,0.643735,0.264867,0.362105,53.382415,72.779832,28.793911,16.91716,11.876751,0.992893,0.58335,0.409543,14.254321,0.491528,1431.10165,0.9375,15,0.307692,4,0.692308,9,0.0625,1,0.789474,0.9375,0.857143,0.901442,0.827586,0.197779,0.802221,0.172414,0.83902,0.827586,0.823731,0.901442,0.009,0,0.009031,0.000023,4633,40181,6482,?,31,21,15,95,12610,?
